date,symbol,transaction_type,qty,entry_price,initial_sl,entry_time,exit_price,sl_hit,pnl,sl_hit_time,sl_type,cumulative_pnl,cum_max,drawdown
2020-01-16,DAILY_TOTAL,,900,426.35,511.62,,447.9,,-3232.5,,Trailing,-168735.0,8055.0,-176790.0
2020-01-17,DAILY_TOTAL,,900,606.05,727.26,,567.65,,5760.0,,Trailing,-162975.0,8055.0,-171030.0
2020-01-20,DAILY_TOTAL,,900,596.2,715.44,,640.35,,-6622.5,,Trailing,-169597.5,8055.0,-177652.5
2020-01-21,DAILY_TOTAL,,900,526.6,631.92,,505.45,,3172.5,,Trailing,-166425.0,8055.0,-174480.0
2020-01-22,DAILY_TOTAL,,900,454.1,544.92,,545.75,,-13747.5,,Trailing,-180172.5,8055.0,-188227.5
2020-01-23,DAILY_TOTAL,,900,428.0,513.6,,514.15,,-12922.5,,Trailing,-193095.0,8055.0,-201150.0
2020-01-24,DAILY_TOTAL,,900,602.95,723.54,,673.65,,-10605.0,,Trailing,-203700.0,8055.0,-211755.0
2020-01-27,DAILY_TOTAL,,900,567.2,680.64,,512.85,,8152.5,,Trailing,-195547.5,8055.0,-203602.5
2020-01-28,DAILY_TOTAL,,900,556.8,668.16,,580.65,,-3577.5,,Trailing,-199125.0,8055.0,-207180.0
2020-01-29,DAILY_TOTAL,,900,496.0,595.2,,462.25,,5062.5,,Trailing,-194062.5,8055.0,-202117.5
2020-01-30,DAILY_TOTAL,,900,479.35,575.22,,464.25,,2265.0,,Trailing,-191797.5,8055.0,-199852.5
2020-01-31,DAILY_TOTAL,,900,977.9,1173.48,,990.1,,-1830.0,,Trailing,-193627.5,8055.0,-201682.5
2020-02-01,DAILY_TOTAL,,900,993.75,1192.5,,741.35,,37860.0,,Trailing,-155767.5,8055.0,-163822.5
2020-02-03,DAILY_TOTAL,,900,691.4,829.68,,592.4,,14850.0,,Trailing,-140917.5,8055.0,-148972.5
2020-02-04,DAILY_TOTAL,,900,578.6,694.32,,641.15,,-9382.5,,Trailing,-150300.0,8055.0,-158355.0
2020-02-05,DAILY_TOTAL,,900,522.15,626.58,,507.25,,2235.0,,Trailing,-148065.0,8055.0,-156120.0
2020-02-06,DAILY_TOTAL,,900,452.3,542.76,,438.75,,2032.5,,Trailing,-146032.5,8055.0,-154087.5
2020-02-07,DAILY_TOTAL,,900,608.65,730.38,,609.3,,-97.5,,Trailing,-146130.0,8055.0,-154185.0
2020-02-10,DAILY_TOTAL,,900,566.9,680.28,,572.8,,-885.0,,Trailing,-147015.0,8055.0,-155070.0
2020-02-11,DAILY_TOTAL,,900,529.1,634.92,,574.55,,-6817.5,,Trailing,-153832.5,8055.0,-161887.5
2020-02-12,DAILY_TOTAL,,900,564.1,676.92,,467.95,,14422.5,,Trailing,-139410.0,8055.0,-147465.0
2020-02-13,DAILY_TOTAL,,900,397.65,477.18,,428.9,,-4687.5,,Trailing,-144097.5,8055.0,-152152.5
2020-02-14,DAILY_TOTAL,,900,608.9,730.68,,650.15,,-6187.5,,Trailing,-150285.0,8055.0,-158340.0
2020-02-17,DAILY_TOTAL,,900,588.5,706.2,,623.85,,-5302.5,,Trailing,-155587.5,8055.0,-163642.5
2020-02-18,DAILY_TOTAL,,900,526.45,631.74,,515.35,,1665.0,,Trailing,-153922.5,8055.0,-161977.5
2020-02-19,DAILY_TOTAL,,900,475.1,570.12,,445.25,,4477.5,,Trailing,-149445.0,8055.0,-157500.0
2020-02-20,DAILY_TOTAL,,900,452.35,542.82,,426.1,,3937.5,,Trailing,-145507.5,8055.0,-153562.5
2020-02-24,DAILY_TOTAL,,900,575.5,690.6,,529.05,,6967.5,,Trailing,-138540.0,8055.0,-146595.0
2020-02-25,DAILY_TOTAL,,900,640.8,768.96,,571.05,,10462.5,,Trailing,-128077.5,8055.0,-136132.5
2020-02-26,DAILY_TOTAL,,900,502.65,603.18,,497.75,,735.0,,Trailing,-127342.5,8055.0,-135397.5
2020-02-27,DAILY_TOTAL,,900,491.9,590.28,,432.15,,8962.5,,Trailing,-118380.0,8055.0,-126435.0
2020-02-28,DAILY_TOTAL,,900,876.2,1051.44,,1051.35,,-26272.5,,Trailing,-144652.5,8055.0,-152707.5
2020-03-02,DAILY_TOTAL,,900,1067.05,1280.46,,1024.95,,6315.0,,Trailing,-138337.5,8055.0,-146392.5
2020-03-03,DAILY_TOTAL,,900,910.4,1092.48,,747.4,,24450.0,,Trailing,-113887.5,8055.0,-121942.5
2020-03-04,DAILY_TOTAL,,900,673.35,808.02,,829.45,,-23415.0,,Trailing,-137302.5,8055.0,-145357.5
2020-03-05,DAILY_TOTAL,,900,521.85,626.22,,428.7,,13972.5,,Trailing,-123330.0,8055.0,-131385.0
2020-03-06,DAILY_TOTAL,,900,995.4,1194.48,,1023.15,,-4162.5,,Trailing,-127492.5,8055.0,-135547.5
2020-03-09,DAILY_TOTAL,,900,1013.65,1216.38,,1248.15,,-35175.0,,Trailing,-162667.5,8055.0,-170722.5
2020-03-11,DAILY_TOTAL,,900,856.3,1027.56,,672.3,,27600.0,,Trailing,-135067.5,8055.0,-143122.5
2020-03-12,DAILY_TOTAL,,900,411.95,494.34,,506.2,,-14137.5,,Trailing,-149205.0,8055.0,-157260.0
2020-03-13,DAILY_TOTAL,,900,3427.5,4113.0,,3420.35,,1072.5,,Trailing,-148132.5,8055.0,-156187.5
2020-03-16,DAILY_TOTAL,,900,2191.1,2629.32,,2219.35,,-4237.5,,Trailing,-152370.0,8055.0,-160425.0
2020-03-17,DAILY_TOTAL,,900,2144.6,2573.52,,1771.2,,56010.0,,Trailing,-96360.0,8055.0,-104415.0
2020-03-18,DAILY_TOTAL,,900,1452.3,1742.76,,1767.65,,-47302.5,,Trailing,-143662.5,8055.0,-151717.5
2020-03-19,DAILY_TOTAL,,900,1007.4,1208.88,,1220.5,,-31965.0,,Trailing,-175627.5,8055.0,-183682.5
2020-03-20,DAILY_TOTAL,,900,2498.75,2998.5,,2511.45,,-1905.0,,Trailing,-177532.5,8055.0,-185587.5
2020-03-23,DAILY_TOTAL,,900,2011.65,2413.98,,2444.85,,-64980.0,,Trailing,-242512.5,8055.0,-250567.5
2020-03-24,DAILY_TOTAL,,900,1804.55,2165.46,,2248.75,,-66630.0,,Trailing,-309142.5,8055.0,-317197.5
2020-03-25,DAILY_TOTAL,,900,1820.75,2184.9,,1429.05,,58755.0,,Trailing,-250387.5,8055.0,-258442.5
2020-03-26,DAILY_TOTAL,,900,1314.9,1577.88,,1108.35,,30982.5,,Trailing,-219405.0,8055.0,-227460.0
2020-03-27,DAILY_TOTAL,,900,2323.35,2788.02,,2422.85,,-14925.0,,Trailing,-234330.0,8055.0,-242385.0
2020-03-30,DAILY_TOTAL,,900,2084.2,2501.04,,1694.65,,58432.5,,Trailing,-175897.5,8055.0,-183952.5
2020-03-31,DAILY_TOTAL,,900,1317.1,1580.52,,967.25,,52477.5,,Trailing,-123420.0,8055.0,-131475.0
2020-04-01,DAILY_TOTAL,,900,865.35,1038.42,,783.2,,12322.5,,Trailing,-111097.5,8055.0,-119152.5
2020-04-03,DAILY_TOTAL,,900,1608.4,1930.08,,1327.2,,42180.0,,Trailing,-68917.5,8055.0,-76972.5
2020-04-07,DAILY_TOTAL,,900,1002.65,1203.18,,1221.7,,-32857.5,,Trailing,-101775.0,8055.0,-109830.0
2020-04-08,DAILY_TOTAL,,900,1065.1,1278.12,,1331.2,,-39915.0,,Trailing,-141690.0,8055.0,-149745.0
2020-04-09,DAILY_TOTAL,,900,680.45,816.54,,508.65,,25770.0,,Trailing,-115920.0,8055.0,-123975.0
2020-04-13,DAILY_TOTAL,,900,1382.9,1659.48,,1280.85,,15307.5,,Trailing,-100612.5,8055.0,-108667.5
2020-04-15,DAILY_TOTAL,,900,1067.7,1281.24,,1098.35,,-4597.5,,Trailing,-105210.0,8055.0,-113265.0
2020-04-16,DAILY_TOTAL,,900,682.8,819.36,,770.7,,-13185.0,,Trailing,-118395.0,8055.0,-126450.0
2020-04-17,DAILY_TOTAL,,900,1155.4,1386.48,,1223.1,,-10155.0,,Trailing,-128550.0,8055.0,-136605.0
2020-04-20,DAILY_TOTAL,,900,1167.45,1400.94,,1011.8,,23347.5,,Trailing,-105202.5,8055.0,-113257.5
2020-04-21,DAILY_TOTAL,,900,960.9,1153.08,,893.6,,10095.0,,Trailing,-95107.5,8055.0,-103162.5
2020-04-22,DAILY_TOTAL,,900,770.8,924.96,,784.45,,-2047.5,,Trailing,-97155.0,8055.0,-105210.0
2020-04-23,DAILY_TOTAL,,900,579.1,694.92,,512.7,,9960.0,,Trailing,-87195.0,8055.0,-95250.0
2020-04-24,DAILY_TOTAL,,900,1083.5,1300.2,,1011.45,,10807.5,,Trailing,-76387.5,8055.0,-84442.5
2020-04-27,DAILY_TOTAL,,900,962.75,1155.3,,835.95,,19020.0,,Trailing,-57367.5,8055.0,-65422.5
2020-04-28,DAILY_TOTAL,,900,787.35,944.82,,652.85,,20175.0,,Trailing,-37192.5,8055.0,-45247.5
2020-04-29,DAILY_TOTAL,,900,649.55,779.46,,528.4,,18172.5,,Trailing,-19020.0,8055.0,-27075.0
2020-04-30,DAILY_TOTAL,,900,495.6,594.72,,507.95,,-1852.5,,Trailing,-20872.5,8055.0,-28927.5
2020-05-04,DAILY_TOTAL,,900,1040.7,1248.84,,1169.45,,-19312.5,,Trailing,-40185.0,8055.0,-48240.0
2020-05-05,DAILY_TOTAL,,900,1074.5,1289.4,,1058.9,,2340.0,,Trailing,-37845.0,8055.0,-45900.0
2020-05-06,DAILY_TOTAL,,900,799.5,959.4,,825.9,,-3960.0,,Trailing,-41805.0,8055.0,-49860.0
2020-05-07,DAILY_TOTAL,,900,557.05,668.46,,400.2,,23527.5,,Trailing,-18277.5,8055.0,-26332.5
2020-05-08,DAILY_TOTAL,,900,1104.3,1325.16,,1106.1,,-270.0,,Trailing,-18547.5,8055.0,-26602.5
2020-05-11,DAILY_TOTAL,,900,892.7,1071.24,,943.9,,-7680.0,,Trailing,-26227.5,8055.0,-34282.5
2020-05-12,DAILY_TOTAL,,900,783.1,939.72,,864.85,,-12262.5,,Trailing,-38490.0,8055.0,-46545.0
2020-05-13,DAILY_TOTAL,,900,960.7,1152.84,,793.3,,25110.0,,Trailing,-13380.0,8055.0,-21435.0
2020-05-14,DAILY_TOTAL,,900,646.1,775.32,,495.2,,22635.0,,Trailing,9255.0,9255.0,0.0
2020-05-15,DAILY_TOTAL,,900,1106.4,1327.68,,1096.1,,1545.0,,Trailing,10800.0,10800.0,0.0
2020-05-18,DAILY_TOTAL,,900,984.65,1181.58,,1194.15,,-31425.0,,Trailing,-20625.0,10800.0,-31425.0
2020-05-19,DAILY_TOTAL,,900,792.25,950.7,,959.55,,-25095.0,,Trailing,-45720.0,10800.0,-56520.0
2020-05-20,DAILY_TOTAL,,900,675.95,811.14,,718.4,,-6367.5,,Trailing,-52087.5,10800.0,-62887.5
2020-05-21,DAILY_TOTAL,,900,529.9,635.88,,406.1,,18570.0,,Trailing,-33517.5,10800.0,-44317.5
2020-05-22,DAILY_TOTAL,,900,861.75,1034.1,,839.05,,3405.0,,Trailing,-30112.5,10800.0,-40912.5
2020-05-26,DAILY_TOTAL,,900,783.9,940.68,,704.1,,11970.0,,Trailing,-18142.5,10800.0,-28942.5
2020-05-27,DAILY_TOTAL,,900,574.3,689.16,,693.1,,-17820.0,,Trailing,-35962.5,10800.0,-46762.5
2020-05-28,DAILY_TOTAL,,900,482.35,578.82,,488.1,,-862.5,,Trailing,-36825.0,10800.0,-47625.0
2020-05-29,DAILY_TOTAL,,900,909.7,1091.64,,866.85,,6427.5,,Trailing,-30397.5,10800.0,-41197.5
2020-06-01,DAILY_TOTAL,,900,937.9,1125.48,,781.05,,23527.5,,Trailing,-6870.0,10800.0,-17670.0
2020-06-02,DAILY_TOTAL,,900,809.35,971.22,,719.95,,13410.0,,Trailing,6540.0,10800.0,-4260.0
2020-06-03,DAILY_TOTAL,,900,633.5,760.2,,640.15,,-997.5,,Trailing,5542.5,10800.0,-5257.5
2020-06-04,DAILY_TOTAL,,900,509.6,611.52,,470.8,,5820.0,,Trailing,11362.5,11362.5,0.0
2020-06-05,DAILY_TOTAL,,900,952.95,1143.54,,864.85,,13215.0,,Trailing,24577.5,24577.5,0.0
2020-06-08,DAILY_TOTAL,,900,891.95,1070.34,,937.5,,-6832.5,,Trailing,17745.0,24577.5,-6832.5
2020-06-09,DAILY_TOTAL,,900,767.7,921.24,,584.15,,27532.5,,Trailing,45277.5,45277.5,0.0
2020-06-10,DAILY_TOTAL,,900,629.65,755.58,,576.75,,7935.0,,Trailing,53212.5,53212.5,0.0
2020-06-11,DAILY_TOTAL,,900,491.2,589.44,,495.25,,-607.5,,Trailing,52605.0,53212.5,-607.5
2020-06-12,DAILY_TOTAL,,900,1135.55,1362.66,,1377.05,,-36225.0,,Trailing,16380.0,53212.5,-36832.5
2020-06-15,DAILY_TOTAL,,900,940.55,1128.66,,976.35,,-5370.0,,Trailing,11010.0,53212.5,-42202.5
2020-06-16,DAILY_TOTAL,,900,775.05,930.06,,960.35,,-27795.0,,Trailing,-16785.0,53212.5,-69997.5
2020-06-17,DAILY_TOTAL,,900,711.75,854.1,,675.05,,5505.0,,Trailing,-11280.0,53212.5,-64492.5
2020-06-18,DAILY_TOTAL,,900,536.6,643.92,,658.3,,-18255.0,,Trailing,-29535.0,53212.5,-82747.5
2020-06-19,DAILY_TOTAL,,900,1036.25,1243.5,,970.05,,9930.0,,Trailing,-19605.0,53212.5,-72817.5
2020-06-22,DAILY_TOTAL,,900,900.7,1080.84,,759.25,,21217.5,,Trailing,1612.5,53212.5,-51600.0
2020-06-23,DAILY_TOTAL,,900,726.6,871.92,,649.65,,11542.5,,Trailing,13155.0,53212.5,-40057.5
2020-06-24,DAILY_TOTAL,,900,583.35,700.02,,700.7,,-17602.5,,Trailing,-4447.5,53212.5,-57660.0
2020-06-25,DAILY_TOTAL,,900,529.0,634.8,,489.25,,5962.5,,Trailing,1515.0,53212.5,-51697.5
2020-06-26,DAILY_TOTAL,,900,986.8,1184.16,,924.15,,9397.5,,Trailing,10912.5,53212.5,-42300.0
2020-06-29,DAILY_TOTAL,,900,867.75,1041.3,,784.0,,12562.5,,Trailing,23475.0,53212.5,-29737.5
2020-06-30,DAILY_TOTAL,,900,725.95,871.14,,790.7,,-9712.5,,Trailing,13762.5,53212.5,-39450.0
2020-07-01,DAILY_TOTAL,,900,726.55,871.86,,623.95,,15390.0,,Trailing,29152.5,53212.5,-24060.0
2020-07-02,DAILY_TOTAL,,900,500.2,600.24,,452.0,,7230.0,,Trailing,36382.5,53212.5,-16830.0
2020-07-03,DAILY_TOTAL,,900,867.25,1040.7,,808.05,,8880.0,,Trailing,45262.5,53212.5,-7950.0
2020-07-06,DAILY_TOTAL,,900,693.55,832.26,,725.2,,-4747.5,,Trailing,40515.0,53212.5,-12697.5
2020-07-07,DAILY_TOTAL,,900,711.05,853.26,,597.4,,17047.5,,Trailing,57562.5,57562.5,0.0
2020-07-08,DAILY_TOTAL,,900,624.9,749.88,,706.7,,-12270.0,,Trailing,45292.5,57562.5,-12270.0
2020-07-09,DAILY_TOTAL,,900,446.45,535.74,,445.8,,97.5,,Trailing,45390.0,57562.5,-12172.5
2020-07-10,DAILY_TOTAL,,900,827.15,992.58,,763.45,,9555.0,,Trailing,54945.0,57562.5,-2617.5
2020-07-13,DAILY_TOTAL,,900,694.4,833.28,,700.25,,-877.5,,Trailing,54067.5,57562.5,-3495.0
2020-07-14,DAILY_TOTAL,,900,632.6,759.12,,679.65,,-7057.5,,Trailing,47010.0,57562.5,-10552.5
2020-07-15,DAILY_TOTAL,,900,576.5,691.8,,554.25,,3337.5,,Trailing,50347.5,57562.5,-7215.0
2020-07-16,DAILY_TOTAL,,900,465.4,558.48,,526.7,,-9195.0,,Trailing,41152.5,57562.5,-16410.0
2020-07-17,DAILY_TOTAL,,900,808.75,970.5,,855.95,,-7080.0,,Trailing,34072.5,57562.5,-23490.0
2020-07-20,DAILY_TOTAL,,900,754.9,905.88,,707.4,,7125.0,,Trailing,41197.5,57562.5,-16365.0
2020-07-21,DAILY_TOTAL,,900,638.6,766.32,,597.3,,6195.0,,Trailing,47392.5,57562.5,-10170.0
2020-07-22,DAILY_TOTAL,,900,613.85,736.62,,533.5,,12052.5,,Trailing,59445.0,59445.0,0.0
2020-07-23,DAILY_TOTAL,,900,509.4,611.28,,456.5,,7935.0,,Trailing,67380.0,67380.0,0.0
2020-07-24,DAILY_TOTAL,,900,829.4,995.28,,791.7,,5655.0,,Trailing,73035.0,73035.0,0.0
2020-07-27,DAILY_TOTAL,,900,765.3,918.36,,737.0,,4245.0,,Trailing,77280.0,77280.0,0.0
2020-07-28,DAILY_TOTAL,,900,695.45,834.54,,629.55,,9885.0,,Trailing,87165.0,87165.0,0.0
2020-07-29,DAILY_TOTAL,,900,562.6,675.12,,679.85,,-17587.5,,Trailing,69577.5,87165.0,-17587.5
2020-07-30,DAILY_TOTAL,,900,497.85,597.42,,606.15,,-16245.0,,Trailing,53332.5,87165.0,-33832.5
2020-07-31,DAILY_TOTAL,,900,900.15,1080.18,,853.95,,6930.0,,Trailing,60262.5,87165.0,-26902.5
2020-08-03,DAILY_TOTAL,,900,721.7,866.04,,725.7,,-600.0,,Trailing,59662.5,87165.0,-27502.5
2020-08-04,DAILY_TOTAL,,900,702.45,842.94,,715.75,,-1995.0,,Trailing,57667.5,87165.0,-29497.5
2020-08-05,DAILY_TOTAL,,900,552.8,663.36,,545.85,,1042.5,,Trailing,58710.0,87165.0,-28455.0
2020-08-06,DAILY_TOTAL,,900,480.45,576.54,,589.9,,-16417.5,,Trailing,42292.5,87165.0,-44872.5
2020-08-07,DAILY_TOTAL,,900,772.9,927.48,,713.0,,8985.0,,Trailing,51277.5,87165.0,-35887.5
2020-08-10,DAILY_TOTAL,,900,687.1,824.52,,635.05,,7807.5,,Trailing,59085.0,87165.0,-28080.0
2020-08-11,DAILY_TOTAL,,900,603.1,723.72,,572.25,,4627.5,,Trailing,63712.5,87165.0,-23452.5
2020-08-12,DAILY_TOTAL,,900,530.55,636.66,,558.1,,-4132.5,,Trailing,59580.0,87165.0,-27585.0
2020-08-13,DAILY_TOTAL,,900,454.8,545.76,,446.75,,1207.5,,Trailing,60787.5,87165.0,-26377.5
2020-08-14,DAILY_TOTAL,,900,763.2,915.84,,793.4,,-4530.0,,Trailing,56257.5,87165.0,-30907.5
2020-08-17,DAILY_TOTAL,,900,722.3,866.76,,660.2,,9315.0,,Trailing,65572.5,87165.0,-21592.5
2020-08-18,DAILY_TOTAL,,900,605.7,726.84,,619.85,,-2122.5,,Trailing,63450.0,87165.0,-23715.0
2020-08-19,DAILY_TOTAL,,900,554.45,665.34,,529.9,,3682.5,,Trailing,67132.5,87165.0,-20032.5
2020-08-20,DAILY_TOTAL,,900,497.45,596.94,,414.65,,12420.0,,Trailing,79552.5,87165.0,-7612.5
2020-08-21,DAILY_TOTAL,,900,738.6,886.32,,658.55,,12007.5,,Trailing,91560.0,91560.0,0.0
2020-08-24,DAILY_TOTAL,,900,605.75,726.9,,623.9,,-2722.5,,Trailing,88837.5,91560.0,-2722.5
2020-08-25,DAILY_TOTAL,,900,589.15,706.98,,540.45,,7305.0,,Trailing,96142.5,96142.5,0.0
2020-08-26,DAILY_TOTAL,,900,534.35,641.22,,508.05,,3945.0,,Trailing,100087.5,100087.5,0.0
2020-08-27,DAILY_TOTAL,,900,498.95,598.74,,432.0,,10042.5,,Trailing,110130.0,110130.0,0.0
2020-08-28,DAILY_TOTAL,,900,699.5,839.4,,694.6,,735.0,,Trailing,110865.0,110865.0,0.0
2020-08-31,DAILY_TOTAL,,900,664.4,797.28,,817.0,,-22890.0,,Trailing,87975.0,110865.0,-22890.0
2020-09-01,DAILY_TOTAL,,900,797.6,957.12,,677.9,,17955.0,,Trailing,105930.0,110865.0,-4935.0
2020-09-02,DAILY_TOTAL,,900,580.3,696.36,,645.8,,-9825.0,,Trailing,96105.0,110865.0,-14760.0
2020-09-03,DAILY_TOTAL,,900,499.15,598.98,,463.3,,5377.5,,Trailing,101482.5,110865.0,-9382.5
2020-09-04,DAILY_TOTAL,,900,738.75,886.5,,771.0,,-4837.5,,Trailing,96645.0,110865.0,-14220.0
2020-09-07,DAILY_TOTAL,,900,797.5,957.0,,741.2,,8445.0,,Trailing,105090.0,110865.0,-5775.0
2020-09-08,DAILY_TOTAL,,900,660.95,793.14,,547.05,,17085.0,,Trailing,122175.0,122175.0,0.0
2020-09-09,DAILY_TOTAL,,900,617.45,740.94,,599.55,,2685.0,,Trailing,124860.0,124860.0,0.0
2020-09-10,DAILY_TOTAL,,900,493.7,592.44,,490.5,,480.0,,Trailing,125340.0,125340.0,0.0
2020-09-11,DAILY_TOTAL,,900,774.65,929.58,,711.25,,9510.0,,Trailing,134850.0,134850.0,0.0
2020-09-14,DAILY_TOTAL,,900,639.45,767.34,,738.35,,-14835.0,,Trailing,120015.0,134850.0,-14835.0
2020-09-15,DAILY_TOTAL,,900,609.6,731.52,,559.4,,7530.0,,Trailing,127545.0,134850.0,-7305.0
2020-09-16,DAILY_TOTAL,,900,520.25,624.3,,476.2,,6607.5,,Trailing,134152.5,134850.0,-697.5
2020-09-17,DAILY_TOTAL,,900,481.05,577.26,,456.15,,3735.0,,Trailing,137887.5,137887.5,0.0
2020-09-18,DAILY_TOTAL,,900,737.85,885.42,,754.1,,-2437.5,,Trailing,135450.0,137887.5,-2437.5
2020-09-21,DAILY_TOTAL,,900,680.55,816.66,,824.2,,-21547.5,,Trailing,113902.5,137887.5,-23985.0
2020-09-22,DAILY_TOTAL,,900,711.1,853.32,,624.55,,12982.5,,Trailing,126885.0,137887.5,-11002.5
2020-09-23,DAILY_TOTAL,,900,598.15,717.78,,721.6,,-18517.5,,Trailing,108367.5,137887.5,-29520.0
2020-09-24,DAILY_TOTAL,,900,494.35,593.22,,351.45,,21435.0,,Trailing,129802.5,137887.5,-8085.0
2020-09-25,DAILY_TOTAL,,900,862.4,1034.88,,823.45,,5842.5,,Trailing,135645.0,137887.5,-2242.5
2020-09-28,DAILY_TOTAL,,900,672.3,806.76,,707.05,,-5212.5,,Trailing,130432.5,137887.5,-7455.0
2020-09-29,DAILY_TOTAL,,900,638.45,766.14,,585.6,,7927.5,,Trailing,138360.0,138360.0,0.0
2020-09-30,DAILY_TOTAL,,900,584.35,701.22,,552.75,,4740.0,,Trailing,143100.0,143100.0,0.0
2020-10-01,DAILY_TOTAL,,900,444.95,533.94,,451.55,,-990.0,,Trailing,142110.0,143100.0,-990.0
2020-10-05,DAILY_TOTAL,,900,702.5,843.0,,677.25,,3787.5,,Trailing,145897.5,145897.5,0.0
2020-10-06,DAILY_TOTAL,,900,598.9,718.68,,566.95,,4792.5,,Trailing,150690.0,150690.0,0.0
2020-10-07,DAILY_TOTAL,,900,604.25,725.1,,586.2,,2707.5,,Trailing,153397.5,153397.5,0.0
2020-10-08,DAILY_TOTAL,,900,486.05,583.26,,521.25,,-5280.0,,Trailing,148117.5,153397.5,-5280.0
2020-10-09,DAILY_TOTAL,,900,868.3,1041.96,,833.3,,5250.0,,Trailing,153367.5,153397.5,-30.0
2020-10-12,DAILY_TOTAL,,900,756.1,907.32,,742.4,,2055.0,,Trailing,155422.5,155422.5,0.0
2020-10-13,DAILY_TOTAL,,900,726.75,872.1,,637.5,,13387.5,,Trailing,168810.0,168810.0,0.0
2020-10-14,DAILY_TOTAL,,900,611.4,733.68,,556.45,,8242.5,,Trailing,177052.5,177052.5,0.0
2020-10-15,DAILY_TOTAL,,900,518.5,622.2,,632.45,,-17092.5,,Trailing,159960.0,177052.5,-17092.5
2020-10-16,DAILY_TOTAL,,900,871.85,1046.22,,754.15,,17655.0,,Trailing,177615.0,177615.0,0.0
2020-10-19,DAILY_TOTAL,,900,708.8,850.56,,646.05,,9412.5,,Trailing,187027.5,187027.5,0.0
2020-10-20,DAILY_TOTAL,,900,669.35,803.22,,631.05,,5745.0,,Trailing,192772.5,192772.5,0.0
2020-10-21,DAILY_TOTAL,,900,609.85,731.82,,736.4,,-18982.5,,Trailing,173790.0,192772.5,-18982.5
2020-10-22,DAILY_TOTAL,,900,531.2,637.44,,502.85,,4252.5,,Trailing,178042.5,192772.5,-14730.0
2020-10-23,DAILY_TOTAL,,900,788.9,946.68,,770.15,,2812.5,,Trailing,180855.0,192772.5,-11917.5
2020-10-26,DAILY_TOTAL,,900,718.45,862.14,,865.45,,-22050.0,,Trailing,158805.0,192772.5,-33967.5
2020-10-27,DAILY_TOTAL,,900,678.45,814.14,,652.0,,3967.5,,Trailing,162772.5,192772.5,-30000.0
2020-10-28,DAILY_TOTAL,,900,590.15,708.18,,643.15,,-7950.0,,Trailing,154822.5,192772.5,-37950.0
2020-10-29,DAILY_TOTAL,,900,540.05,648.06,,483.6,,8467.5,,Trailing,163290.0,192772.5,-29482.5
2020-10-30,DAILY_TOTAL,,900,1125.5,1350.6,,985.15,,21052.5,,Trailing,184342.5,192772.5,-8430.0
2020-11-02,DAILY_TOTAL,,900,964.85,1157.82,,894.5,,10552.5,,Trailing,194895.0,194895.0,0.0
2020-11-03,DAILY_TOTAL,,900,846.85,1016.22,,870.75,,-3585.0,,Trailing,191310.0,194895.0,-3585.0
2020-11-04,DAILY_TOTAL,,900,856.25,1027.5,,647.35,,31335.0,,Trailing,222645.0,222645.0,0.0
2020-11-05,DAILY_TOTAL,,900,468.95,562.74,,446.15,,3420.0,,Trailing,226065.0,226065.0,0.0
2020-11-06,DAILY_TOTAL,,900,961.7,1154.04,,824.65,,20557.5,,Trailing,246622.5,246622.5,0.0
2020-11-09,DAILY_TOTAL,,900,679.3,815.16,,709.45,,-4522.5,,Trailing,242100.0,246622.5,-4522.5
2020-11-10,DAILY_TOTAL,,900,694.75,833.7,,757.05,,-9345.0,,Trailing,232755.0,246622.5,-13867.5
2020-11-11,DAILY_TOTAL,,900,584.85,701.82,,551.55,,4995.0,,Trailing,237750.0,246622.5,-8872.5
2020-11-12,DAILY_TOTAL,,900,525.35,630.42,,410.6,,17212.5,,Trailing,254962.5,254962.5,0.0
2020-11-13,DAILY_TOTAL,,900,838.7,1006.44,,833.2,,825.0,,Trailing,255787.5,255787.5,0.0
2020-11-17,DAILY_TOTAL,,900,719.0,862.8,,570.15,,22327.5,,Trailing,278115.0,278115.0,0.0
2020-11-18,DAILY_TOTAL,,900,557.25,668.7,,480.95,,11445.0,,Trailing,289560.0,289560.0,0.0
2020-11-20,DAILY_TOTAL,,900,818.8,982.56,,708.15,,16597.5,,Trailing,306157.5,306157.5,0.0
2020-11-23,DAILY_TOTAL,,900,677.45,812.94,,661.1,,2452.5,,Trailing,308610.0,308610.0,0.0
2020-11-24,DAILY_TOTAL,,900,617.25,740.7,,647.0,,-4462.5,,Trailing,304147.5,308610.0,-4462.5
2020-11-25,DAILY_TOTAL,,900,578.05,693.66,,697.0,,-17842.5,,Trailing,286305.0,308610.0,-22305.0
2020-11-26,DAILY_TOTAL,,900,557.95,669.54,,543.05,,2235.0,,Trailing,288540.0,308610.0,-20070.0
2020-11-27,DAILY_TOTAL,,900,835.4,1002.48,,762.25,,10972.5,,Trailing,299512.5,308610.0,-9097.5
2020-12-01,DAILY_TOTAL,,900,733.0,879.6,,813.0,,-12000.0,,Trailing,287512.5,308610.0,-21097.5
2020-12-02,DAILY_TOTAL,,900,632.0,758.4,,530.6,,15210.0,,Trailing,302722.5,308610.0,-5887.5
2020-12-03,DAILY_TOTAL,,900,459.15,550.98,,477.9,,-2812.5,,Trailing,299910.0,308610.0,-8700.0
2020-12-04,DAILY_TOTAL,,900,788.8,946.56,,715.45,,11002.5,,Trailing,310912.5,310912.5,0.0
