date,symbol,transaction_type,qty,entry_price,initial_sl,entry_time,exit_price,sl_hit,pnl,sl_hit_time,sl_type
2019-03-25,NIFTY28MAR1911350CE,SELL,150,90.0,108.0,2019-03-25 09:15:00,84.55,Yes,817.5,2019-03-25 10:25:00,Trailing
2019-03-25,NIFTY28MAR1911350PE,SELL,150,39.75,47.699999999999996,2019-03-25 09:15:00,46.7,Yes,-1042.5,2019-03-25 10:25:00,Trailing
2019-03-25,NIFTY28MAR1911550CE,SELL,150,21.65,25.979999999999997,2019-03-25 09:15:00,11.5,Yes,1522.5,2019-03-25 10:25:00,Trailing
2019-03-25,NIFTY28MAR1911550PE,SELL,150,135.0,162.0,2019-03-25 09:15:00,167.95,Yes,-4942.5,2019-03-25 10:25:00,Trailing
2019-03-25,NIFTY28MAR1911150CE,SELL,150,253.45,304.14,2019-03-25 09:16:00,231.6,Yes,3277.5,2019-03-25 10:25:00,Trailing
2019-03-25,NIFTY28MAR1911150PE,SELL,150,9.0,10.799999999999999,2019-03-25 09:15:00,9.2,Yes,-30.0,2019-03-25 10:25:00,Trailing
2019-03-25,DAILY_TOTAL,,900,548.85,658.62,,551.5,,-397.5,,Trailing
2019-03-27,NIFTY28MAR1911550CE,SELL,150,39.95,47.940000000000005,2019-03-27 09:15:00,36.35,Yes,540.0,2019-03-27 09:33:00,Trailing
2019-03-27,NIFTY28MAR1911550PE,SELL,150,49.95,59.94,2019-03-27 09:15:00,42.7,Yes,1087.5,2019-03-27 09:33:00,Trailing
2019-03-27,NIFTY28MAR1911750CE,SELL,150,1.95,2.34,2019-03-27 09:15:00,1.65,Yes,45.0,2019-03-27 09:33:00,Trailing
2019-03-27,NIFTY28MAR1911750PE,SELL,150,206.05,247.26,2019-03-27 09:18:00,251.0,Yes,-6742.5,2019-03-27 09:33:00,Trailing
2019-03-27,NIFTY28MAR1911350CE,SELL,150,184.95,221.93999999999997,2019-03-27 09:15:00,189.0,Yes,-607.5,2019-03-27 09:33:00,Trailing
2019-03-27,NIFTY28MAR1911350PE,SELL,150,7.15,8.58,2019-03-27 09:15:00,4.2,Yes,442.5,2019-03-27 09:33:00,Trailing
2019-03-27,DAILY_TOTAL,,900,490.0,588.0,,524.9,,-5235.0,,Trailing
2019-03-29,NIFTY04APR1911600CE,SELL,150,103.05,123.66,2019-03-29 09:15:00,110.9,Yes,-1177.5,2019-03-29 14:39:00,Trailing
2019-03-29,NIFTY04APR1911600PE,SELL,150,63.0,75.6,2019-03-29 09:15:00,67.35,Yes,-652.5,2019-03-29 14:39:00,Trailing
2019-03-29,NIFTY04APR1911800CE,SELL,150,28.4,34.08,2019-03-29 09:15:00,32.0,Yes,-540.0,2019-03-29 14:39:00,Trailing
2019-03-29,NIFTY04APR1911800PE,SELL,150,198.55,238.26,2019-03-29 09:15:00,190.05,Yes,1275.0,2019-03-29 14:39:00,Trailing
2019-03-29,NIFTY04APR1911400CE,SELL,150,246.35,295.62,2019-03-29 09:15:00,237.25,Yes,1365.0,2019-03-29 14:39:00,Trailing
2019-03-29,NIFTY04APR1911400PE,SELL,150,19.65,23.58,2019-03-29 09:15:00,19.35,Yes,45.0,2019-03-29 14:39:00,Trailing
2019-03-29,DAILY_TOTAL,,900,659.0,790.8,,656.9,,315.0,,Trailing
2019-04-01,NIFTY04APR1911700CE,SELL,150,72.0,86.39999999999999,2019-04-01 09:15:00,92.1,Yes,-3015.0,2019-04-01 14:28:00,Trailing
2019-04-01,NIFTY04APR1911700PE,SELL,150,98.7,118.44,2019-04-01 09:15:00,46.25,Yes,7867.5,2019-04-01 14:28:00,Trailing
2019-04-01,NIFTY04APR1911900CE,SELL,150,15.05,18.06,2019-04-01 09:15:00,13.9,Yes,172.5,2019-04-01 14:28:00,Trailing
2019-04-01,NIFTY04APR1911900PE,SELL,150,236.05,283.26,2019-04-01 09:15:00,227.25,Yes,1320.0,2019-04-01 14:28:00,Trailing
2019-04-01,NIFTY04APR1911500CE,SELL,150,195.5,234.6,2019-04-01 09:15:00,257.0,Yes,-9225.0,2019-04-01 14:28:00,Trailing
2019-04-01,NIFTY04APR1911500PE,SELL,150,31.0,37.199999999999996,2019-04-01 09:15:00,9.75,Yes,3187.5,2019-04-01 14:28:00,Trailing
2019-04-01,DAILY_TOTAL,,900,648.3,777.96,,646.25,,307.5,,Trailing
2019-03-28,NIFTY28MAR1911500CE,SELL,150,13.55,16.26,2019-03-28 09:15:00,68.7,Yes,-8272.5,2019-03-28 15:25:00,Trailing
2019-03-28,NIFTY28MAR1911500PE,SELL,150,44.0,52.8,2019-03-28 09:15:00,0.1,Yes,6585.0,2019-03-28 15:25:00,Trailing
2019-03-28,NIFTY28MAR1911700CE,SELL,150,0.3,0.36,2019-03-28 09:15:00,0.05,Yes,37.5,2019-03-28 15:25:00,Trailing
2019-03-28,NIFTY28MAR1911700PE,SELL,150,231.1,277.32,2019-03-28 09:15:00,118.0,Yes,16965.0,2019-03-28 15:25:00,Trailing
2019-03-28,NIFTY28MAR1911300CE,SELL,150,153.05,183.66,2019-03-28 09:15:00,268.0,Yes,-17242.5,2019-03-28 15:25:00,Trailing
2019-03-28,NIFTY28MAR1911300PE,SELL,150,2.7,3.24,2019-03-28 09:15:00,0.1,Yes,390.0,2019-03-28 15:25:00,Trailing
2019-03-28,DAILY_TOTAL,,900,444.7,533.64,,454.95,,-1537.5,,Trailing
2019-04-03,NIFTY04APR1911750CE,SELL,150,47.7,57.24,2019-04-03 09:15:00,49.7,Yes,-300.0,2019-04-03 09:19:00,Trailing
2019-04-03,NIFTY04APR1911750PE,SELL,150,55.0,66.0,2019-04-03 09:15:00,47.35,Yes,1147.5,2019-04-03 09:19:00,Trailing
2019-04-03,NIFTY04APR1911950CE,SELL,150,1.85,2.22,2019-04-03 09:15:00,1.9,Yes,-7.5,2019-04-03 09:19:00,Trailing
2019-04-03,NIFTY04APR1911950PE,SELL,150,179.75,215.7,2019-04-03 11:18:00,258.55,Yes,-11820.0,2019-04-03 09:19:00,Trailing
2019-04-03,NIFTY04APR1911550CE,SELL,150,190.0,228.0,2019-04-03 09:15:00,200.0,Yes,-1500.0,2019-04-03 09:19:00,Trailing
2019-04-03,NIFTY04APR1911550PE,SELL,150,8.95,10.739999999999998,2019-04-03 09:15:00,5.1,Yes,577.5,2019-04-03 09:19:00,Trailing
2019-04-03,DAILY_TOTAL,,900,483.25,579.9,,562.6,,-11902.5,,Trailing
2019-04-02,NIFTY04APR1911650CE,SELL,150,84.6,101.52,2019-04-02 09:15:00,70.5,Yes,2115.0,2019-04-02 09:59:00,Trailing
2019-04-02,NIFTY04APR1911650PE,SELL,150,37.6,45.12,2019-04-02 09:15:00,52.0,Yes,-2160.0,2019-04-02 09:59:00,Trailing
2019-04-02,NIFTY04APR1911850CE,SELL,150,11.45,13.739999999999998,2019-04-02 09:15:00,7.65,Yes,570.0,2019-04-02 09:59:00,Trailing
2019-04-02,NIFTY04APR1911850PE,SELL,150,184.5,221.4,2019-04-02 09:17:00,139.95,Yes,6682.5,2019-04-02 09:59:00,Trailing
2019-04-02,NIFTY04APR1911450CE,SELL,150,225.05,270.06,2019-04-02 09:16:00,227.25,Yes,-330.0,2019-04-02 09:59:00,Trailing
2019-04-02,NIFTY04APR1911450PE,SELL,150,3.8,4.56,2019-04-02 09:15:00,8.35,Yes,-682.5,2019-04-02 09:59:00,Trailing
2019-04-02,DAILY_TOTAL,,900,547.0,656.4,,505.7,,6195.0,,Trailing
2019-04-04,NIFTY04APR1911650CE,SELL,150,40.15,48.18,2019-04-04 09:15:00,24.1,Yes,2407.5,2019-04-04 10:50:00,Trailing
2019-04-04,NIFTY04APR1911650PE,SELL,150,23.85,28.62,2019-04-04 09:15:00,32.2,Yes,-1252.5,2019-04-04 10:50:00,Trailing
2019-04-04,NIFTY04APR1911850CE,SELL,150,0.5,0.6,2019-04-04 09:15:00,0.1,Yes,60.0,2019-04-04 10:50:00,Trailing
2019-04-04,NIFTY04APR1911850PE,SELL,150,198.6,238.32,2019-04-04 09:15:00,227.5,Yes,-4335.0,2019-04-04 10:50:00,Trailing
2019-04-04,NIFTY04APR1911450CE,SELL,150,200.0,240.0,2019-04-04 09:17:00,133.05,Yes,10042.5,2019-04-04 10:50:00,Trailing
2019-04-04,NIFTY04APR1911450PE,SELL,150,0.4,0.48,2019-04-04 09:15:00,0.35,Yes,7.5,2019-04-04 10:50:00,Trailing
2019-04-04,DAILY_TOTAL,,900,463.5,556.2,,417.3,,6930.0,,Trailing
2019-04-05,NIFTY11APR1911650CE,SELL,150,85.0,102.0,2019-04-05 09:15:00,81.65,Yes,502.5,2019-04-05 09:46:00,Trailing
2019-04-05,NIFTY11APR1911650PE,SELL,150,78.8,94.55999999999999,2019-04-05 09:15:00,60.0,Yes,2820.0,2019-04-05 09:46:00,Trailing
2019-04-05,NIFTY11APR1911850CE,SELL,150,8.05,9.66,2019-04-05 09:15:00,11.3,Yes,-487.5,2019-04-05 09:46:00,Trailing
2019-04-05,NIFTY11APR1911850PE,SELL,150,173.95,208.73999999999998,2019-04-05 09:50:00,150.0,Yes,3592.5,2019-04-05 09:46:00,Trailing
2019-04-05,NIFTY11APR1911450CE,SELL,150,202.05,242.46,2019-04-05 09:15:00,215.0,Yes,-1942.5,2019-04-05 09:46:00,Trailing
2019-04-05,NIFTY11APR1911450PE,SELL,150,14.9,17.88,2019-04-05 09:15:00,11.0,Yes,585.0,2019-04-05 09:46:00,Trailing
2019-04-05,DAILY_TOTAL,,900,562.75,675.3,,528.95,,5070.0,,Trailing
2019-04-08,NIFTY11APR1911700CE,SELL,150,75.0,90.0,2019-04-08 09:15:00,26.4,Yes,7290.0,2019-04-08 14:06:00,Trailing
2019-04-08,NIFTY11APR1911700PE,SELL,150,53.95,64.74,2019-04-08 09:15:00,113.5,Yes,-8932.5,2019-04-08 14:06:00,Trailing
2019-04-08,NIFTY11APR1911900CE,SELL,150,7.0,8.4,2019-04-08 09:15:00,2.3,Yes,705.0,2019-04-08 14:06:00,Trailing
2019-04-08,NIFTY11APR1911900PE,SELL,150,191.65,229.98,2019-04-08 09:15:00,276.4,Yes,-12712.5,2019-04-08 14:06:00,Trailing
2019-04-08,NIFTY11APR1911500CE,SELL,150,232.25,278.7,2019-04-08 09:15:00,127.45,Yes,15720.0,2019-04-08 14:06:00,Trailing
2019-04-08,NIFTY11APR1911500PE,SELL,150,6.4,7.68,2019-04-08 09:15:00,20.75,Yes,-2152.5,2019-04-08 14:06:00,Trailing
2019-04-08,DAILY_TOTAL,,900,566.25,679.5,,566.8,,-82.5,,Trailing
2019-04-10,NIFTY11APR1911650CE,SELL,150,46.75,56.1,2019-04-10 09:15:00,57.05,Yes,-1545.0,2019-04-10 10:03:00,Trailing
2019-04-10,NIFTY11APR1911650PE,SELL,150,39.7,47.64,2019-04-10 09:15:00,31.55,Yes,1222.5,2019-04-10 10:03:00,Trailing
2019-04-10,NIFTY11APR1911850CE,SELL,150,2.4,2.88,2019-04-10 09:15:00,1.4,Yes,150.0,2019-04-10 10:03:00,Trailing
2019-04-10,NIFTY11APR1911850PE,SELL,150,178.5,214.2,2019-04-10 09:16:00,186.9,Yes,-1260.0,2019-04-10 10:03:00,Trailing
2019-04-10,NIFTY11APR1911450CE,SELL,150,217.6,261.12,2019-04-10 09:16:00,148.45,Yes,10372.5,2019-04-10 10:03:00,Trailing
2019-04-10,NIFTY11APR1911450PE,SELL,150,5.25,6.3,2019-04-10 09:15:00,2.5,Yes,412.5,2019-04-10 10:03:00,Trailing
2019-04-10,DAILY_TOTAL,,900,490.2,588.24,,427.85,,9352.5,,Trailing
2019-04-09,NIFTY11APR1911600CE,SELL,150,63.75,76.5,2019-04-09 09:15:00,46.0,Yes,2662.5,2019-04-09 12:15:00,
2019-04-09,NIFTY11APR1911600PE,SELL,150,45.0,54.0,2019-04-09 09:15:00,57.6,Yes,-1890.0,2019-04-09 12:15:00,
2019-04-09,NIFTY11APR1911800CE,SELL,150,8.75,10.5,2019-04-09 09:15:00,4.9,Yes,577.5,2019-04-09 12:15:00,
2019-04-09,NIFTY11APR1911800PE,SELL,150,184.2,221.04,2019-04-09 09:15:00,210.9,Yes,-4005.0,2019-04-09 12:15:00,
2019-04-09,NIFTY11APR1911400CE,SELL,150,143.4,172.08,2019-04-09 09:15:00,217.4,Yes,-11100.0,2019-04-09 12:15:00,
2019-04-09,NIFTY11APR1911400PE,SELL,150,4.75,5.7,2019-04-09 09:15:00,5.5,Yes,-112.5,2019-04-09 12:15:00,Trailing
2019-04-09,DAILY_TOTAL,,900,449.85,539.82,,542.3,,-13867.5,,Trailing
2019-04-11,NIFTY11APR1911600CE,SELL,150,26.85,32.22,2019-04-11 09:15:00,2.45,Yes,3660.0,2019-04-11 14:23:00,Trailing
2019-04-11,NIFTY11APR1911600PE,SELL,150,27.95,33.54,2019-04-11 09:15:00,19.8,Yes,1222.5,2019-04-11 14:23:00,Trailing
2019-04-11,NIFTY11APR1911800CE,SELL,150,0.2,0.24,2019-04-11 09:15:00,0.05,Yes,22.5,2019-04-11 14:23:00,Trailing
2019-04-11,NIFTY11APR1911800PE,SELL,150,199.8,239.76,2019-04-11 09:15:00,206.0,Yes,-930.0,2019-04-11 14:23:00,Trailing
2019-04-11,NIFTY11APR1911400CE,SELL,150,190.1,228.11999999999998,2019-04-11 09:15:00,183.1,Yes,1050.0,2019-04-11 14:23:00,Trailing
2019-04-11,NIFTY11APR1911400PE,SELL,150,0.45,0.54,2019-04-11 09:15:00,0.05,Yes,60.0,2019-04-11 14:23:00,Trailing
2019-04-11,DAILY_TOTAL,,900,445.35,534.42,,411.45,,5085.0,,Trailing
2019-04-15,NIFTY18APR1911650CE,SELL,150,70.0,84.0,2019-04-15 09:15:00,69.0,Yes,150.0,2019-04-15 10:32:00,Trailing
2019-04-15,NIFTY18APR1911650PE,SELL,150,49.05,58.85999999999999,2019-04-15 09:15:00,38.55,Yes,1575.0,2019-04-15 10:32:00,Trailing
2019-04-15,NIFTY18APR1911850CE,SELL,150,5.5,6.6,2019-04-15 09:15:00,4.85,Yes,97.5,2019-04-15 10:32:00,Trailing
2019-04-15,NIFTY18APR1911850PE,SELL,150,176.35,211.61999999999998,2019-04-15 09:17:00,148.0,Yes,4252.5,2019-04-15 10:32:00,Trailing
2019-04-15,NIFTY18APR1911450CE,SELL,150,213.9,256.68,2019-04-15 09:15:00,247.15,Yes,-4987.5,2019-04-15 10:32:00,Trailing
2019-04-15,NIFTY18APR1911450PE,SELL,150,7.0,8.4,2019-04-15 09:15:00,5.4,Yes,240.0,2019-04-15 10:32:00,Trailing
2019-04-15,DAILY_TOTAL,,900,521.8,626.16,,512.95,,1327.5,,Trailing
2019-04-16,NIFTY18APR1911750CE,SELL,150,30.3,36.36,2019-04-16 09:15:00,56.8,Yes,-3975.0,2019-04-16 11:32:00,Trailing
2019-04-16,NIFTY18APR1911750PE,SELL,150,40.0,48.0,2019-04-16 09:15:00,20.45,Yes,2932.5,2019-04-16 11:32:00,Trailing
2019-04-16,NIFTY18APR1911950CE,SELL,150,0.3,0.36,2019-04-16 09:15:00,1.75,Yes,-217.5,2019-04-16 11:32:00,Trailing
2019-04-16,NIFTY18APR1911950PE,SELL,150,200.0,240.0,2019-04-16 09:16:00,139.55,Yes,9067.5,2019-04-16 11:32:00,Trailing
2019-04-16,NIFTY18APR1911550CE,SELL,150,191.05,229.26000000000002,2019-04-16 09:15:00,253.0,Yes,-9292.5,2019-04-16 11:32:00,Trailing
2019-04-16,NIFTY18APR1911550PE,SELL,150,5.7,6.84,2019-04-16 09:15:00,2.3,Yes,510.0,2019-04-16 11:32:00,Trailing
2019-04-16,DAILY_TOTAL,,900,467.35,560.82,,473.85,,-975.0,,Trailing
2019-04-12,NIFTY18APR1911600CE,SELL,150,80.0,96.0,2019-04-12 09:15:00,100.1,Yes,-3015.0,2019-04-12 14:14:00,Trailing
2019-04-12,NIFTY18APR1911600PE,SELL,150,53.4,64.08,2019-04-12 09:15:00,35.35,Yes,2707.5,2019-04-12 14:14:00,Trailing
2019-04-12,NIFTY18APR1911800CE,SELL,150,12.0,14.399999999999999,2019-04-12 09:15:00,14.1,Yes,-315.0,2019-04-12 14:14:00,Trailing
2019-04-12,NIFTY18APR1911800PE,SELL,150,181.1,217.32,2019-04-12 09:15:00,129.4,Yes,7755.0,2019-04-12 14:14:00,Trailing
2019-04-12,NIFTY18APR1911400CE,SELL,150,235.4,282.48,2019-04-12 09:15:00,261.95,Yes,-3982.5,2019-04-12 14:14:00,Trailing
2019-04-12,NIFTY18APR1911400PE,SELL,150,10.0,12.0,2019-04-12 09:15:00,5.8,Yes,630.0,2019-04-12 14:14:00,Trailing
2019-04-12,DAILY_TOTAL,,900,571.9,686.28,,546.7,,3780.0,,Trailing
2019-04-18,NIFTY18APR1911800CE,SELL,150,50.65,60.779999999999994,2019-04-18 09:15:00,3.0,Yes,7147.5,2019-04-18 12:59:00,Trailing
2019-04-18,NIFTY18APR1911800PE,SELL,150,11.7,14.04,2019-04-18 09:15:00,34.2,Yes,-3375.0,2019-04-18 12:59:00,Trailing
2019-04-18,NIFTY18APR1912000CE,SELL,150,0.7,0.84,2019-04-18 09:15:00,0.05,Yes,97.5,2019-04-18 12:59:00,Trailing
2019-04-18,NIFTY18APR1912000PE,SELL,150,166.9,200.28,2019-04-18 09:15:00,238.9,Yes,-10800.0,2019-04-18 12:59:00,Trailing
2019-04-18,NIFTY18APR1911600CE,SELL,150,232.95,279.53999999999996,2019-04-18 09:15:00,152.15,Yes,12120.0,2019-04-18 12:59:00,Trailing
2019-04-18,NIFTY18APR1911600PE,SELL,150,0.6,0.72,2019-04-18 09:15:00,0.2,Yes,60.0,2019-04-18 12:59:00,Trailing
2019-04-18,DAILY_TOTAL,,900,463.5,556.2,,428.5,,5250.0,,Trailing
2019-04-22,NIFTY25APR1911650CE,SELL,150,111.6,133.92,2019-04-22 09:15:00,71.15,Yes,6067.5,2019-04-22 10:32:00,Trailing
2019-04-22,NIFTY25APR1911650PE,SELL,150,27.45,32.94,2019-04-22 09:15:00,51.35,Yes,-3585.0,2019-04-22 10:32:00,Trailing
2019-04-22,NIFTY25APR1911850CE,SELL,150,26.95,32.339999999999996,2019-04-22 09:15:00,10.0,Yes,2542.5,2019-04-22 10:32:00,Trailing
2019-04-22,NIFTY25APR1911850PE,SELL,150,131.85,158.22,2019-04-22 09:15:00,183.75,Yes,-7785.0,2019-04-22 10:32:00,Trailing
2019-04-22,NIFTY25APR1911450CE,SELL,150,256.15,307.37999999999994,2019-04-22 09:16:00,174.6,Yes,12232.5,2019-04-22 10:32:00,Trailing
2019-04-22,NIFTY25APR1911450PE,SELL,150,6.0,7.199999999999999,2019-04-22 09:15:00,10.25,Yes,-637.5,2019-04-22 10:32:00,Trailing
2019-04-22,DAILY_TOTAL,,900,560.0,672.0,,501.1,,8835.0,,Trailing
2019-04-25,NIFTY25APR1911750CE,SELL,150,18.0,21.599999999999998,2019-04-25 09:15:00,19.55,Yes,-232.5,2019-04-25 09:39:00,
2019-04-25,NIFTY25APR1911750PE,SELL,150,33.25,39.9,2019-04-25 09:15:00,23.85,Yes,1410.0,2019-04-25 09:39:00,
2019-04-25,NIFTY25APR1911950CE,SELL,150,0.2,0.24,2019-04-25 09:15:00,0.05,Yes,22.5,2019-04-25 09:39:00,
2019-04-25,NIFTY25APR1911950PE,SELL,150,195.45,234.53999999999996,2019-04-25 10:31:00,293.4,Yes,-14692.5,2019-04-25 09:39:00,
2019-04-25,NIFTY25APR1911550CE,SELL,150,175.3,210.36,2019-04-25 09:15:00,180.05,Yes,-712.5,2019-04-25 09:39:00,
2019-04-25,NIFTY25APR1911550PE,SELL,150,0.95,1.14,2019-04-25 09:15:00,0.4,Yes,82.5,2019-04-25 09:39:00,Trailing
2019-04-25,DAILY_TOTAL,,900,423.15,507.78,,517.3,,-14122.5,,Trailing
2019-04-23,NIFTY25APR1911650CE,SELL,150,45.05,54.059999999999995,2019-04-23 09:15:00,37.1,Yes,1192.5,2019-04-23 11:03:00,Trailing
2019-04-23,NIFTY25APR1911650PE,SELL,150,65.8,78.96,2019-04-23 09:15:00,64.35,Yes,217.5,2019-04-23 11:03:00,Trailing
2019-04-23,NIFTY25APR1911850CE,SELL,150,4.15,4.98,2019-04-23 09:15:00,3.25,Yes,135.0,2019-04-23 11:03:00,Trailing
2019-04-23,NIFTY25APR1911850PE,SELL,150,231.2,277.44,2019-04-23 09:15:00,199.0,Yes,4830.0,2019-04-23 11:03:00,Trailing
2019-04-23,NIFTY25APR1911450CE,SELL,150,180.1,216.11999999999998,2019-04-23 09:15:00,141.0,Yes,5865.0,2019-04-23 11:03:00,Trailing
2019-04-23,NIFTY25APR1911450PE,SELL,150,10.0,12.0,2019-04-23 09:15:00,7.5,Yes,375.0,2019-04-23 11:03:00,Trailing
2019-04-23,DAILY_TOTAL,,900,536.3,643.56,,452.2,,12615.0,,Trailing
2019-04-30,NIFTY02MAY1911750CE,SELL,150,37.75,45.3,2019-04-30 09:15:00,19.6,Yes,2722.5,2019-04-30 09:56:00,Trailing
2019-04-30,NIFTY02MAY1911750PE,SELL,150,48.0,57.599999999999994,2019-04-30 09:15:00,85.6,Yes,-5640.0,2019-04-30 09:56:00,Trailing
2019-04-30,NIFTY02MAY1911950CE,SELL,150,2.45,2.94,2019-04-30 09:15:00,0.75,Yes,255.0,2019-04-30 09:56:00,Trailing
2019-04-30,NIFTY02MAY1911950PE,SELL,150,208.65,250.38,2019-04-30 09:15:00,201.35,Yes,1095.0,2019-04-30 09:56:00,Trailing
2019-04-30,NIFTY02MAY1911550CE,SELL,150,163.0,195.6,2019-04-30 09:15:00,128.5,Yes,5175.0,2019-04-30 09:56:00,Trailing
2019-04-30,NIFTY02MAY1911550PE,SELL,150,3.05,3.6599999999999997,2019-04-30 09:15:00,8.75,Yes,-855.0,2019-04-30 09:56:00,Trailing
2019-04-30,DAILY_TOTAL,,900,462.9,555.48,,444.55,,2752.5,,Trailing
2019-05-03,NIFTY09MAY1911750CE,SELL,150,55.0,66.0,2019-05-03 09:15:00,73.25,Yes,-2737.5,2019-05-03 10:37:00,Trailing
2019-05-03,NIFTY09MAY1911750PE,SELL,150,68.0,81.6,2019-05-03 09:15:00,59.2,Yes,1320.0,2019-05-03 10:37:00,Trailing
2019-05-03,NIFTY09MAY1911950CE,SELL,150,8.95,10.739999999999998,2019-05-03 09:15:00,8.25,Yes,105.0,2019-05-03 10:37:00,Trailing
2019-05-03,NIFTY09MAY1911950PE,SELL,150,205.95,247.14,2019-05-03 09:16:00,213.2,Yes,-1087.5,2019-05-03 10:37:00,Trailing
2019-05-03,NIFTY09MAY1911550CE,SELL,150,201.0,241.2,2019-05-03 09:17:00,215.0,Yes,-2100.0,2019-05-03 10:37:00,Trailing
2019-05-03,NIFTY09MAY1911550PE,SELL,150,8.65,10.38,2019-05-03 09:15:00,8.4,Yes,37.5,2019-05-03 10:37:00,Trailing
2019-05-03,DAILY_TOTAL,,900,547.55,657.06,,577.3,,-4462.5,,Trailing
2019-04-26,NIFTY02MAY1911700CE,SELL,150,40.05,48.059999999999995,2019-04-26 09:15:00,65.35,Yes,-3795.0,2019-04-26 14:27:00,Trailing
2019-04-26,NIFTY02MAY1911700PE,SELL,150,58.0,69.6,2019-04-26 09:15:00,39.1,Yes,2835.0,2019-04-26 14:27:00,Trailing
2019-04-26,NIFTY02MAY1911900CE,SELL,150,5.2,6.24,2019-04-26 09:15:00,7.3,Yes,-315.0,2019-04-26 14:27:00,Trailing
2019-04-26,NIFTY02MAY1911900PE,SELL,150,218.15,261.78,2019-04-26 09:15:00,165.4,Yes,7912.5,2019-04-26 14:27:00,Trailing
2019-04-26,NIFTY02MAY1911500CE,SELL,150,181.9,218.28,2019-04-26 09:15:00,220.8,Yes,-5835.0,2019-04-26 14:27:00,Trailing
2019-04-26,NIFTY02MAY1911500PE,SELL,150,12.85,15.419999999999998,2019-04-26 09:15:00,6.15,Yes,1005.0,2019-04-26 14:27:00,Trailing
2019-04-26,DAILY_TOTAL,,900,516.15,619.38,,504.1,,1807.5,,Trailing
2019-04-24,NIFTY25APR1911600CE,SELL,150,44.45,53.34,2019-04-24 09:15:00,140.3,Yes,-14377.5,2019-04-24 15:14:00,Trailing
2019-04-24,NIFTY25APR1911600PE,SELL,150,41.8,50.16,2019-04-24 09:15:00,4.8,Yes,5550.0,2019-04-24 15:14:00,Trailing
2019-04-24,NIFTY25APR1911800CE,SELL,150,3.45,4.14,2019-04-24 09:15:00,7.9,Yes,-667.5,2019-04-24 15:14:00,Trailing
2019-04-24,NIFTY25APR1911800PE,SELL,150,199.15,238.98,2019-04-24 09:15:00,63.6,Yes,20332.5,2019-04-24 15:14:00,Trailing
2019-04-24,NIFTY25APR1911400CE,SELL,150,198.75,238.5,2019-04-24 09:15:00,325.5,Yes,-19012.5,2019-04-24 15:14:00,Trailing
2019-04-24,NIFTY25APR1911400PE,SELL,150,3.55,4.26,2019-04-24 09:15:00,1.35,Yes,330.0,2019-04-24 15:14:00,Trailing
2019-04-24,DAILY_TOTAL,,900,491.15,589.38,,543.45,,-7845.0,,Trailing
2019-05-02,NIFTY02MAY1911700CE,SELL,150,46.0,55.199999999999996,2019-05-02 09:15:00,50.7,Yes,-705.0,2019-05-02 14:34:00,Trailing
2019-05-02,NIFTY02MAY1911700PE,SELL,150,18.0,21.599999999999998,2019-05-02 09:15:00,2.05,Yes,2392.5,2019-05-02 14:34:00,Trailing
2019-05-02,NIFTY02MAY1911900CE,SELL,150,0.1,0.12,2019-05-02 09:15:00,0.05,Yes,7.5,2019-05-02 14:34:00,Trailing
2019-05-02,NIFTY02MAY1911900PE,SELL,150,172.0,206.4,2019-05-02 09:15:00,150.75,Yes,3187.5,2019-05-02 14:34:00,Trailing
2019-05-02,NIFTY02MAY1911500CE,SELL,150,211.0,253.2,2019-05-02 09:15:00,223.0,Yes,-1800.0,2019-05-02 14:34:00,Trailing
2019-05-02,NIFTY02MAY1911500PE,SELL,150,0.2,0.24,2019-05-02 09:15:00,0.05,Yes,22.5,2019-05-02 14:34:00,Trailing
2019-05-02,DAILY_TOTAL,,900,447.3,536.76,,426.6,,3105.0,,Trailing
2019-05-07,NIFTY09MAY1911650CE,SELL,150,54.85,65.82,2019-05-07 09:15:00,46.0,Yes,1327.5,2019-05-07 10:37:00,Trailing
2019-05-07,NIFTY09MAY1911650PE,SELL,150,51.15,61.379999999999995,2019-05-07 09:15:00,68.4,Yes,-2587.5,2019-05-07 10:37:00,Trailing
2019-05-07,NIFTY09MAY1911850CE,SELL,150,7.8,9.36,2019-05-07 09:15:00,5.05,Yes,412.5,2019-05-07 10:37:00,Trailing
2019-05-07,NIFTY09MAY1911850PE,SELL,150,206.95,248.33999999999997,2019-05-07 09:15:00,297.75,Yes,-13620.0,2019-05-07 10:37:00,Trailing
2019-05-07,NIFTY09MAY1911450CE,SELL,150,185.0,222.0,2019-05-07 09:16:00,83.05,Yes,15292.5,2019-05-07 10:37:00,Trailing
2019-05-07,NIFTY09MAY1911450PE,SELL,150,10.95,13.139999999999999,2019-05-07 09:15:00,8.8,Yes,322.5,2019-05-07 10:37:00,Trailing
2019-05-07,DAILY_TOTAL,,900,516.7,620.04,,509.05,,1147.5,,Trailing
2019-05-06,NIFTY09MAY1911600CE,SELL,150,95.15,114.18,2019-05-06 09:15:00,81.8,Yes,2002.5,2019-05-06 13:10:00,Trailing
2019-05-06,NIFTY09MAY1911600PE,SELL,150,33.95,40.74,2019-05-06 09:15:00,44.5,Yes,-1582.5,2019-05-06 13:10:00,Trailing
2019-05-06,NIFTY09MAY1911800CE,SELL,150,9.0,10.799999999999999,2019-05-06 09:15:00,13.05,Yes,-607.5,2019-05-06 13:10:00,Trailing
